dpto_name,mpio_name,unique_id,razon_social,year_matricula,year_cancela,year_renueva,ciiu1,ciiu2,ciiu3,ciiu4,Activos M.,Ingresos M.,Pasivos M.,Patrimonio M.
VALLE,CALI,1455083,KING.PERFUMERY,2023,2024,2023,4690,"","","",11852,4907,-82,11770
VALLE,CALI,1455084,COMPRAVENTA EL NAZARENO SAS,2023,,2023,4775,"","","",12475,1712,-2879,9596
VALLE,CALI,1455093,CERTIFICACIONES RETIE SAS,2023,,2023,7112,7120,"","",5154,4766,-1847,3307
VALLE,CALI,1455098,ECO CDA SAS,2023,,2023,7120,"","","",10268,7292,-4205,6063
VALLE,CALI,1455103,CARNES Y AVICOLA GA,2023,,2023,4723,"","","",11522,4070,-2079,9443
VALLE,CALI,1455106,QUESERA LOPEZ,2023,,2023,4711,4723,4722,4719,6373,618,-1790,4583
VALLE,CALI,1455115,KIOSKO KOLO,2023,2024,2023,5619,5611,5630,"",11202,4522,-2218,8984
VALLE,CALI,1455116,INNOVACIONES MADERA,2023,,2023,1620,"","","",7930,4389,-1342,6588
VALLE,CALI,1455120,D¿YOLY VARIEDADES,2023,2024,2023,4719,"","","",12551,3390,-2216,10335
VALLE,CALI,1455122,LANGOSTINOS Y MARISCOS EL BARCO,2023,,2023,0311,0312,0220,0321,11346,8696,-2138,9208
VALLE,CALI,3013597,COMPRA VENTA CALIMA,1972,,2023,4775,"","","",11923,3658,-65,11858
VALLE,CALI,3013749,INVERSIONES BRUNICO SAS,1973,2023,2023,4799,"","","",10302,8216,-4382,5920
VALLE,CALI,3013758,FUMIGADORA LA CUCARACHA,1980,2024,2023,8129,"","","",12159,4045,-1182,10977
VALLE,CALI,3013759,RINCON CASTRO ROMULO DE JESUS,1973,,2023,4921,"","","",13451,5156,-1035,12416
VALLE,CALI,3013790,SCOTIABANK COLPATRIA S.A. - AVENIDA 6 - CALI,1973,2023,2023,6412,"","","",14916,4661,-1227,13689
VALLE,CALI,3013834,AXA COLPATRIA CAPITALIZADORA S.A. SUCURSAL CALI,1987,2023,2023,6499,"","","",999999,3889,-733,9196
VALLE,CALI,3013845,ALMACEN JAEL,1974,,2023,4771,"","","",4377,3269,-3829,548
VALLE,CALI,3013911,LA REBAJA PLUS MINIMARKET DROGUERIA NRO 22 CALI,1975,,2023,4773,4711,4741,6190,10079,3396,-3117,6962
VALLE,CALI,3013931,VULCANIZADORA CRUZ,1975,2024,2023,4520,"","","",10514,3389,-2599,7915
VALLE,CALI,3013971,COMESTIBLES COLOMBIA-COMESCOL,1976,,2023,1089,"","","",9612,5571,1022,10634
VALLE,CALI,3013987,MERCADO LA MONTAÑA,1976,2024,2023,4711,"","","",11421,4283,-3193,8228
VALLE,CALI,3014011,AGROPECUARIA MARUAL,1976,,2023,4620,"","","",12527,4559,-4926,7601
VALLE,CALI,3014018,PACIFICO EXTREMO,1994,,2023,9329,9319,8552,7420,8705,4973,-5308,3397
VALLE,CALI,3014036,CONFECCIONES KORAJE,1977,,2023,1410,"","","",9265,4891,-1660,7605
VALLE,CALI,3014052,LABORATORIO DENTAL FRANCO,1977,,2023,3250,8622,4799,"",999999,2661,-1989,9006
VALLE,CALI,3014074,MARIA EUGENIA BENITEZ MISCELANEA,1977,,2023,4719,"","","",8624,4736,-5305,3319
VALLE,CALI,3014085,MANJAR BLANCO SUPER MEJOR,1977,,2023,1040,1082,"","",10228,3588,-3165,7063
VALLE,CALI,3014087,INTERGRAFIC DE OCCIDENTE,1977,2023,2023,1811,"","","",5096,4778,-143,4953
VALLE,CALI,3014097,MARTINEZ ANA DILDE,1977,,2023,4711,"","","",7200,3377,-2886,4314
VALLE,CALI,3014100,PELUQUERIA JULIETA UNISEX,1977,,2023,9602,"","","",6681,4303,136,6817
VALLE,CALI,3014108,EL OPITA,1977,,2023,4719,"","","",7866,4621,-3435,4431
VALLE,CALI,3014178,SEJNAUI COLLECTION 1,1978,,2023,4772,"","","",8267,9943,-447,7820
VALLE,CALI,3014215,LAVANDERIA LONDRES,1979,2023,2023,9601,"","","",999999,1411,-315,10641
VALLE,CALI,3014264,ADECCO COLOMBIA S.A.,1987,2023,2023,7820,"","","",12455,5284,-3089,9366
VALLE,CALI,3014272,COLMUNDO RADIO S A LA CADENA DE LA PAZ,1987,,2023,6010,"","","",8182,4855,-3624,4558
VALLE,CALI,3014280,HENAO OCAMPO MARIO,1979,,2023,4729,"","","",7508,3817,-3616,3892
VALLE,CALI,3014319,TOBAR LUIS ANTONIO,1980,,2023,4711,"","","",7396,3530,-3205,4191
VALLE,CALI,3014403,LINEAS CONSUL PALMASECA S.A.,1981,,2023,4921,"","","",8964,5006,-1866,7098
VALLE,CALI,3014500,TIENDA DE VIVERES MICKEY,1981,2024,2023,4711,4719,"","",9402,5767,-4127,5275
VALLE,CALI,3014502,"PEREZ, VICTORIA Y CIA LTDA CONSULTORES DE SEGUROS",1981,2024,2023,6621,"","","",11209,4535,-653,10556
VALLE,CALI,3014506,INVERSIONES APOLO LTDA.,1981,,2023,6810,"","","",9197,2247,-2294,6903
VALLE,CALI,3014529,RODOLFO SPATARO NAPOLI S.A.S.,1981,,2023,6611,"","","",4804,6557,-2781,2023
VALLE,CALI,3014557,ICONICA HOME GALLERY,1982,,2023,4754,4759,6810,"",9771,5822,564,10335
VALLE,CALI,3014572,INCIVIL,1982,2023,2023,4290,"","","",999999,3611,-3619,9349
VALLE,CALI,3014591,COMPRA VENTA EL PINO,1982,2023,2023,4775,"","","",12979,6343,-2015,10964
VALLE,CALI,3014617,CREACIONES NAPOL,1982,2024,2023,1521,4772,"","",8028,5442,-3445,4583
VALLE,CALI,3014674,LUVAR,1983,2024,2023,4761,1812,"","",6131,4281,92,6223
VALLE,CALI,3014679,MAQUINARIA DE CONSTRUCCION,1983,,2023,4530,"","","",16145,5673,-882,15263
VALLE,CALI,3014802,SUPERMERCADO LA MILAGROSA,1983,,2023,4711,"","","",9594,4227,-4165,5429
VALLE,CALI,3014825,MISCELANEA VIDAL,1983,,2023,4719,"","","",9756,2442,-617,9139
VALLE,CALI,3014844,INVERSIONES RODRIGUEZ ARBELAEZ Y CIA.,1983,2023,2023,6810,"","","",11051,4860,-3990,7061
VALLE,CALI,3014905,INVERSIONES SILVA ORTIZ CIA S EN C,1984,2024,2023,6820,"","","",5965,9545,-5390,575
VALLE,CALI,3014910,ALMACEN LUIS CARLOS MANRIQUE,1984,2024,2023,4541,"","","",999999,5342,-664,7515
VALLE,CALI,3014918,MISCELANEA GRANADA,1984,,2023,4719,"","","",6149,4050,-5313,836
VALLE,CALI,3014966,SOLEQUIPOS,1984,2024,2023,3312,"","","",8267,6130,-2942,5325
VALLE,CALI,3015181,GLOBOS Y BOMBAS 3,1985,,2023,4772,"","","",10297,3948,-161,10136
VALLE,CALI,3015306,ASESORIAS Y REPRESENTACIONES BERMUDEZ SALAZAR Y CIA,1985,,2023,4754,"","","",6588,2521,-1910,4678
VALLE,CALI,3015424,COMERCIALIZADORA DE HORTALIZAS FRUTAS Y VERDURAS LUIS FERNANDO MAFLA,1985,,2023,4721,"","","",11475,3188,-1003,10472
VALLE,CALI,3015526,MATERCON,1985,2023,2023,4752,4390,"","",10723,7067,-214,10509
VALLE,CALI,3015690,PALMAS DEL PACIFICO,1985,2023,2023,0126,"","","",7739,7132,-342,7397
VALLE,CALI,3015738,TRANSFORMADORES,1986,,2023,4752,"","","",10566,4092,148,10714
VALLE,CALI,3015810,BILLARES LUCAS,1986,,2023,9329,5630,"","",11870,7805,-4349,7521
VALLE,CALI,3015836,RINCON BERGMAN,1986,,2023,0113,6810,7010,"",12653,3643,-1807,10846
VALLE,CALI,3015931,RESIDENCIAS HARCAY,1986,2023,2023,5530,5630,"","",9468,6068,-3303,6165
VALLE,CALI,3016412,LUIS EVELIO SAAVEDRA & CIA LTDA ASESORES DE SEGUROS,1986,,2023,6621,"","","",9766,201,-260,9506
VALLE,CALI,3016461,COLEGIO HERNANDO CAICEDO,1987,,2023,8513,8521,8522,4761,9783,5301,-3106,6677
VALLE,CALI,3016509,DISTRIBUIDORA DE DROGAS LA REBAJA PRINCIPAL,1987,,2023,7740,4645,"","",13604,8665,-3080,10524
VALLE,CALI,3016581,DIARIO EL CALENO,1987,,2023,5813,"","","",999999,998,-4331,8482
VALLE,CALI,3016624,IMAGINACIONES ARTE Y ENMARCACION,1987,,2023,4752,4774,"","",12086,3308,-4767,7319
VALLE,CALI,3016643,SEGURIDAD COMERCIAL DE COLOMBIA LTDA,1987,,2023,8010,"","","",9282,8583,-4139,5143
VALLE,CALI,3016680,SALAZAR GALLO Y CIA,1987,,2023,6820,"","","",10933,5065,-4112,6821
VALLE,CALI,3016753,IRAGORRI & CIA S C S PRODUCTOS ALIMENTICIOS INGEX COLOMBIA,1987,2024,2023,6810,"","","",11008,7980,-2466,8542
VALLE,CALI,3016773,CENTRO DOCENTE JULIO ARBOLEDA,1987,2023,2023,8512,8513,8521,4921,7396,5794,-3040,4356
VALLE,CALI,3016824,DROGUERIA MANLER,1987,,2023,4773,"","","",5679,8952,356,6035
VALLE,CALI,3016840,ACOSTA DE GARCIA ADELA,1987,,2023,4719,"","","",11605,4889,-1214,10391
VALLE,CALI,3016845,SERVICIALES,1987,,2023,6810,"","","",6177,4641,-1944,4233
VALLE,CALI,3016891,POLAR,1987,,2023,4530,"","","",10004,826,-790,9214
VALLE,CALI,3016934,DISEÑOS E IMAGENES SAS,1987,,2023,1410,"","","",10626,2735,-3195,7431
VALLE,CALI,3016954,HOTEL EL GRAN TERMINAL,1987,,2023,5511,"","","",11410,3930,-1564,9846
VALLE,CALI,3017088,CONSTRUCCIONES E INVERSIONES EL DIAMANTE,1988,2023,2023,4111,"","","",10474,6899,-2428,8046
VALLE,CALI,3017174,TALLER LA 22,1988,,2023,4520,"","","",8168,4624,-2861,5307
VALLE,CALI,3017191,PRODUCTOS COMESTIBLES LA BLANCA,1988,,2023,1089,2229,"","",12466,7457,-1268,11198
VALLE,CALI,3017279,LA CASA DEL MECATO,1988,,2023,4719,4724,"","",14347,8946,-4662,9685
VALLE,CALI,3017360,FARMADEX,1988,,2023,4645,"","","",12203,6323,-1845,10358
VALLE,CALI,3017448,MERCADOS SANTA FE,1991,,2023,4711,"","","",5141,5477,-2430,2711
VALLE,CALI,3017455,AMBIENTE LIMPIO CALI,1988,,2023,2023,"","","",13499,2022,-1394,12105
VALLE,CALI,3017497,SUPERTIENDA MISCELANEA ANDRES,1988,2023,2023,4719,"","","",9860,7029,217,10077
VALLE,CALI,3017578,PANADERIA Y CAFETERIA VIVIANA,1989,,2023,1081,5613,"","",11312,8646,-746,10566
VALLE,CALI,3017683,EDUARDO CALDERON 3,1989,,2023,4772,"","","",11555,4380,-2562,8993
VALLE,CALI,3017828,METALICAS INTER,1989,,2023,2511,"","","",9758,4488,331,10089
VALLE,CALI,3017890,OSCAR LUCUMI AUTOMOTRIZ,1989,,2023,4520,4530,"","",9812,6857,600,10412
VALLE,CALI,3018075,PELUQUERIA DORANCE,1990,2024,2023,9602,"","","",12548,4742,-1389,11159
VALLE,CALI,3018094,DISTRICINTAS CENTRO,1990,2024,2023,4761,"","","",999999,1811,-358,11421
VALLE,CALI,3018246,FARMACIA Y DROGUERIA DROGAS MIL,1972,,2023,4773,"","","",12476,2771,-2395,10081
VALLE,CALI,3018265,MINIMARKET EL PALMAR DE COOMEVA,1990,,2023,4711,6613,8299,9200,15957,7374,-2254,13703
VALLE,CALI,3018336,PEDRO VALLEJO SUCESORES & CIA,1972,,2023,6810,"","","",11661,8071,535,12196
VALLE,CALI,3018380,AUDIO ACUSTICA CALI,1990,,2023,4759,4774,"","",10518,4414,-1058,9460
VALLE,CALI,3018407,POR SALUD,1990,,2023,4773,"","","",4473,6578,-5898,-1425
VALLE,CALI,3018422,SM LINGERIE SOLOMEDIAS CHIPICHAPE,1991,2023,2023,4771,"","","",16729,1875,-2203,14526
VALLE,CALI,3018442,INDUSTRIAS METALICAS EL DISEÑO,1990,2023,2023,2511,4112,"","",8793,4414,-1580,7213
VALLE,CALI,3018447,HELMAN Y DANA,1990,2023,2023,4752,"","","",15937,4240,-1393,14544
VALLE,CALI,3018461,SILENCIADORES LA SULTANA,1972,,2023,2930,"","","",10937,5469,-1626,9311
VALLE,CALI,3018470,ORIENTAR ASESORIAS CONTABLES TRIBUTARIAS Y JURIDICAS,1990,,2023,8299,"","","",13846,3892,-2254,11592
VALLE,CALI,3018472,JUEGO DE SAPO EL CAFETALITO,1990,2024,2023,5630,9311,"","",9726,4280,-4644,5082
VALLE,CALI,3018476,CASA DA TROYA E.U.,1982,,2023,5611,"","","",11279,5188,-3706,7573
VALLE,CALI,3018684,PREMADERAS RAMIREZ DUQUE,1972,,2023,6820,"","","",10535,3051,-4499,6036
VALLE,CALI,3018697,MAZO TAMURA Y CIA,1990,,2023,4754,"","","",9535,2953,-3579,5956
VALLE,CALI,3018745,HOTEL INTERCONTINENTAL CALI,1972,2024,2023,5511,"","","",9699,6681,-831,8868
VALLE,CALI,3018780,ECAZA CONSTRUCCIONES,1991,,2023,4111,7111,4112,4330,12532,3020,-4449,8083
VALLE,CALI,3018796,INCUBADORA ASES LTDA.,1991,,2023,0145,"","","",9496,7163,-1119,8377
VALLE,CALI,3018938,URGENCIAS ELECTRICAS Y TELEFONICAS,1990,,2023,3312,7112,"","",4906,2037,-5775,-869
VALLE,CALI,3018996,RESTAURANTE SABORES MI REY,1991,,2023,7010,8299,5611,"",9510,4524,-3351,6159
VALLE,CALI,3019038,BRITILANA BENREY,1973,2024,2023,6810,"","","",11349,678,-1655,9694
VALLE,CALI,3019150,CENTRO VETERINARIO DOCTOR NAVARRO,1991,,2023,7500,4773,"","",11541,5328,-4515,7026
VALLE,CALI,3019169,HOTEL RESIDENCIA MR VARGAS,1973,,2023,5530,"","","",11541,5468,-1692,9849
VALLE,CALI,3019208,BILLARES EL NATO,1991,2023,2023,9311,5630,"","",5770,6280,-3765,2005
VALLE,CALI,3019388,ALTERNATIVAS DOMESTICAS E INDUSTRIALES N.A.G.B,1991,,2023,7112,3312,8299,4752,10922,3023,-2274,8648
VALLE,CALI,3019394,DECO ALPING,1991,,2023,4330,4754,1690,4799,12420,78,-156,12264
VALLE,CALI,3019403,MISCELANEA SILVANA,1991,2024,2023,4711,"","","",13191,4309,-3689,9502
VALLE,CALI,3019405,COLEGIO MIXTO SAN VICENTE,1991,2023,2023,4711,8512,8513,8521,9438,2091,-550,8888
VALLE,CALI,3019447,POLIPROPAK,1991,,2023,2229,"","","",9195,4428,-3923,5272
VALLE,CALI,3019529,TRIPLEX SAN JUAN LTDA,1991,,2023,1620,"","","",13720,6884,-135,13585
VALLE,CALI,3019542,EDGAR J OCAMPO AYALDE & CIA,1975,,2023,4111,"","","",5830,6296,-3221,2609
VALLE,CALI,3019553,PAULINA IMPORTACIONES S.A.S.,1991,2023,2023,4690,"","","",8908,7115,-3603,5305
VALLE,CALI,3019632,CALZADO SUJAILA,1975,,2023,4772,"","","",11144,5826,-1603,9541
VALLE,CALI,3019644,DROGUERIA IBERICA ZAPATA SAS,1975,2024,2023,4773,"","","",5956,5168,-7,5949
VALLE,CALI,3019737,BLUM CAPURRO,1976,2023,2023,0124,"","","",10699,8305,1359,12058
VALLE,CALI,3019755,ALMACEN EL VARON,1976,2023,2023,4772,4643,"","",14695,5589,-2302,12393
VALLE,CALI,3019776,NASES SERVICIOS PROFESIONALES SAS,1991,2023,2023,7830,"","","",9990,6101,-2648,7342
VALLE,CALI,3019785,DROGUERIA KRIPTON,1991,,2023,4773,"","","",9304,6718,-2585,6719
VALLE,CALI,3019808,LILIAN CAPURRO & CIA,1977,2023,2023,0124,"","","",11187,4248,-3875,7312
VALLE,CALI,3019828,TRAPICHE LA PALESTINA S.A.,1977,,2023,1072,0124,"","",9302,3937,27,9329
VALLE,CALI,3019840,FERRETERIA CEBALLOS,1977,2024,2023,4752,"","","",12034,2312,-1621,10413
VALLE,CALI,3019878,DISTRI EQUIPOS,1992,2024,2023,2599,4659,"","",12261,4993,-3397,8864
VALLE,CALI,3019908,JORGE COLLAZOS PUERTA Y CIA,1977,2024,2023,6810,"","","",10007,6276,981,10988
VALLE,CALI,3019955,POPULARES DE OCCIDENTE S.A.S.,1977,,2023,4773,"","","",7058,4010,-1022,6036
VALLE,CALI,3019983,TRANSPORTES ESPECIALES COVALTUR,1992,,2023,4921,7710,"","",6704,5821,-2830,3874
VALLE,CALI,3020049,INDUSTRIAS MECANITEC,1992,,2023,2829,2229,0722,"",8518,5117,-2301,6217
VALLE,CALI,3020101,ELECTRICAS ESPECIALES,1979,2023,2023,4321,"","","",11993,5806,-2572,9421
VALLE,CALI,3020125,INVERSIONES RODRIGUEZ GOMEZ & CIA,1978,,2023,6499,6810,"","",5104,3681,129,5233
VALLE,CALI,3020132,CLINIC AUTOS,1993,2023,2023,4530,"","","",5284,4296,-4248,1036
VALLE,CALI,3020140,GRAFIDEAS,1992,2024,2023,1811,"","","",8366,4112,-2449,5917
VALLE,CALI,3020143,TIENDA Y LICORES EL PRADO,1992,2023,2023,4711,4719,"","",10986,4964,-1840,9146
VALLE,CALI,3020226,TIENDA NATURISTA NIHANS,1992,,2023,4773,"","","",7716,5896,1045,8761
VALLE,CALI,3020328,GUANTES TAYRONA S.A.S,1978,,2023,3290,"","","",12217,4346,-2025,10192
VALLE,CALI,3020429,PRODUCTOS ALIMENTICIOS INGEX,1992,2024,2023,6810,"","","",10833,1514,1286,12119
VALLE,CALI,3020576,REPRESENTACIONES Y SISTEMAS,1992,,2023,6209,"","","",9573,3810,2823,12396
VALLE,CALI,3020648,PERLAZA HERNANDEZ ASOCIADOS,1979,2024,2023,6619,"","","",12047,2555,-4127,7920
VALLE,CALI,3020685,MISCELANEA DETALLES,1979,,2023,4719,5310,"","",10971,3512,-4110,6861
VALLE,CALI,3020747,PANADERIA NUEVO AMANECER,1992,,2023,1081,4711,"","",8885,5531,-3025,5860
VALLE,CALI,3020752,DISTRIBUIDORA TENNIS,1992,2024,2023,4771,"","","",10578,5552,1168,11746
VALLE,CALI,3020774,DIEGO VALLEJO & CIA INSTRUMENTOS,1979,2024,2023,4774,"","","",11619,8070,-1566,10053
VALLE,CALI,3020817,TOYOCAMPEROS,1980,,2023,4530,"","","",10891,4506,-3134,7757
VALLE,CALI,3020854,POLLOS SOBERANO,1980,,2023,0145,"","","",8355,3843,-4120,4235
VALLE,CALI,3020857,SUPERMOTOS,1980,2023,2023,6613,6810,"","",12138,5000,-3790,8348
VALLE,CALI,3020863,DISTRIBUCIONES MARULANDA,1981,,2023,4771,4741,"","",12882,3368,-749,12133
VALLE,CALI,3020884,IMPRESOS Y PAPELES,1980,,2023,1811,"","","",10691,6204,-7310,3381
VALLE,CALI,3021001,ALMACEN ANA LYA,1981,,2023,4771,"","","",10360,5595,-828,9532
VALLE,CALI,3021072,LICEO INFANTIL SUEÑOS FELICES,1992,2024,2023,8512,4771,"","",9811,5452,475,10286
VALLE,CALI,3021079,INMOBILIARIA CIUDAD JARDIN Y CIA,1992,,2023,6820,4111,"","",999999,7038,-1251,14153
VALLE,CALI,3021124,LA REBAJA PLUS DROGUERIA NO.63 CALI,1992,,2023,4773,4711,4741,6190,10691,8130,-1330,9361
VALLE,CALI,3021182,ALMACEN TRANSMOTOR RLS IMPORTACIONES,1993,2023,2023,4530,"","","",9604,4168,-2250,7354
VALLE,CALI,3021222,CONSTRUCTORA ALPES S.A.,1982,,2023,4111,6820,"","",3730,7359,-1035,2695
VALLE,CALI,3021235,PELUQUERIA MARYLIN,1982,2024,2023,9602,"","","",6087,5484,-3608,2479
VALLE,CALI,3021247,GRANERO EL REVOLCON,1993,,2023,4711,"","","",9806,8208,-3376,6430
VALLE,CALI,3021281,VARIEDADES PAOLO CESAR,1993,2024,2023,4771,4773,"","",10516,8249,-857,9659
VALLE,CALI,3021407,BANCO POPULAR S A AGENCIA EL GUABITO,1982,2023,2023,6512,"","","",10692,6745,-1843,8849
VALLE,CALI,3021409,BANCO POPULAR S A ZONA SUR,1982,,2023,6412,"","","",12054,8338,-553,11501
VALLE,CALI,3021436,VARIEDADES ANGELA,1982,2023,2023,4772,"","","",9515,4841,-1376,8139
VALLE,CALI,3021447,TALLER DE REPARACIONES DE JOYAS ALUVIONES DEL TELEMBI,1982,,2023,9529,"","","",13036,2424,2318,15354
VALLE,CALI,3021456,GIRALDO Y LONDONO,1982,,2023,6810,"","","",7696,4692,-2228,5468
VALLE,CALI,3021484,TOBAR ZAMORANO RAUL,1982,,2023,2432,"","","",6979,2086,532,7511
VALLE,CALI,3021530,VIDRIOS FARALLONES,1983,,2023,4752,"","","",6928,5486,673,7601
VALLE,CALI,3021542,SANCHEZ ALDANA ETELVINA,1982,2024,2023,4719,"","","",11856,4620,-587,11269
VALLE,CALI,3021555,LUJOS & ACCESORIOS JP,1983,,2023,4530,"","","",9793,5037,-4325,5468
VALLE,CALI,3021562,COMERCIALIZADORA CALI,1983,2024,2023,4923,"","","",11975,3070,-3419,8556
VALLE,CALI,3021591,AZULU NORTE,1983,2023,2023,4641,4642,4771,"",9331,5426,-3796,5535
VALLE,CALI,3021600,INVERSIONES CARGO,1983,,2023,6499,"","","",8520,6343,-2230,6290
VALLE,CALI,3021607,ALMACEN M.F.M,1983,2024,2023,4771,"","","",9079,4610,34,9113
VALLE,CALI,3021612,MYRIAM'S,1983,,2023,1410,4771,"","",5368,4949,-3004,2364
VALLE,CALI,3021639,SALON DE BELLEZA CACHE,1983,2024,2023,9602,"","","",999999,3963,-884,6192
VALLE,CALI,3021645,INVERSIONES INDUSTRIALES DE COLOMBIA,1983,2023,2023,6494,"","","",6395,4664,-4000,2395
VALLE,CALI,3021652,SILENCIADORES VESGA,1983,2024,2023,2930,"","","",12636,3348,-2683,9953
VALLE,CALI,3021660,MISCELANEA EL FLORAL,1993,2024,2023,4719,"","","",8507,2968,-1196,7311
VALLE,CALI,3021670,PRODUCTOS LA MERCED PANADERIA Y PASTELERIA,1984,,2023,1081,"","","",11974,5257,-4227,7747
VALLE,CALI,3021823,ANTARES PROPIEDAD HORIZONTAL E INMOBILIARIA,1993,2023,2023,6820,"","","",13791,2749,-3151,10640
VALLE,CALI,3021841,AUTOMERCADO LOS PAISAS,1984,2024,2023,4711,"","","",999999,2400,453,9974
VALLE,CALI,3021842,FIORILLO COY CIA,1984,,2023,6810,"","","",10710,5514,-427,10283
VALLE,CALI,3021902,VARIEDADES NORIS,1984,2023,2023,5819,6190,4741,4719,5622,6130,-3772,1850
VALLE,CALI,3021909,FLORISTERIA NATASHA,1984,,2023,4759,"","","",7953,6596,-2060,5893
VALLE,CALI,3021913,CABAL & COMPAÑIA,1984,,2023,0124,"","","",10141,2705,-247,9894
VALLE,CALI,3021916,RESIDENCIAS EL PALACIO DE CRISTAL,1993,,2023,5512,"","","",10748,8295,-4331,6417
VALLE,CALI,3021939,PRODUCCIONES SCREEN SAS,1984,,2023,1811,7310,"","",8102,4604,-1668,6434
VALLE,CALI,3021980,RINCON VALLUNO,1984,2023,2023,5612,4631,4620,4723,16712,6675,-3521,13191
VALLE,CALI,3022047,BLUM VASQUEZ E HIJOS Y CIA,1984,2023,2023,6613,"","","",8854,1933,-1732,7122
VALLE,CALI,3022057,OXEN,1993,,2023,4771,"","","",10161,6380,-5691,4470
VALLE,CALI,3022096,BANCO DE BOGOTA AGENCIA SANTA RITA,1985,2023,2023,6412,"","","",11624,5783,-1323,10301
VALLE,CALI,3022169,FLORA SANTA CECILIA,1985,,2023,4774,"","","",9935,5926,-2602,7333
VALLE,CALI,3022273,TORNITET,1993,,2023,4752,"","","",8391,8587,-897,7494
VALLE,CALI,3022360,FERREGUMMER,1985,,2023,3312,4775,2819,3320,12613,6039,-876,11737
VALLE,CALI,3022724,PEPE GANGA # 1,1985,,2023,4751,4719,"","",14039,6445,-4128,9911
VALLE,CALI,3022761,POSITANO DEL RIO S.A.S,1985,2023,2023,6494,8299,"","",9926,5167,-1997,7929
VALLE,CALI,3022850,CENTRO SOCIAL DEPORTIVO JUEGO DE SAPO EL PALACIO DEL SAPO,1986,2023,2023,9311,5630,8230,"",11406,5243,-2012,9394
VALLE,CALI,3022971,LICEO INFANTIL LUCERITOS,1993,,2023,8512,8513,4791,"",9756,5748,-5552,4204
VALLE,CALI,3023005,INGETOP LTDA,1993,,2023,7112,4659,"","",12541,6073,274,12815
VALLE,CALI,3023008,LICEO INFANTIL GUILLERMO VALENCIA,1993,2024,2023,8512,8513,1811,"",7110,3204,-1465,5645
VALLE,CALI,3023053,MARAZUL COSMETICOS,1993,2023,2023,4773,"","","",15802,5663,-2773,13029
VALLE,CALI,3023109,ESCOBAR VELASCO Y CIA LTDA,1994,,2023,6910,"","","",8491,4036,-2447,6044
VALLE,CALI,3023126,TELEFONOS Y ELECTRONICA,1994,,2023,9512,6110,"","",6353,2334,-1984,4369
VALLE,CALI,3023250,RESTAURANTE Y FRUTERIA RICA ENSALADA DE FRUTAS,1994,,2023,5619,"","","",9123,4849,-1577,7546
VALLE,CALI,3023303,INVERSANCHEZ LTDA,1994,2024,2023,0124,"","","",10367,2053,-1740,8627
VALLE,CALI,3023313,CREACIONES Y CONFECCIONES ROMANA,1994,,2023,4771,"","","",14059,4183,1746,15805
VALLE,CALI,3023324,DIGITAL PUNTO COLOR STUDIO FOTOGRAFICO,1994,,2023,4719,7420,"","",12278,5449,-2705,9573
VALLE,CALI,3023357,RECTIFICADORA UNIVERSAL,1994,,2023,4541,"","","",10356,2823,-2254,8102
VALLE,CALI,3023358,GUTIERREZ GOMEZ ALBA LUCIA,1994,2024,2023,3110,7111,"","",6526,2382,31,6557
VALLE,CALI,3023386,CREACIONES YU YU,1994,,2023,1521,"","","",7835,7979,301,8136
VALLE,CALI,3023428,MISCELANEA DEYA,1986,,2023,4719,"","","",9592,5652,-1749,7843
VALLE,CALI,3023483,MULTILUJOS,1986,,2023,4530,4789,4792,"",16383,4305,2955,19338
VALLE,CALI,3023507,MARIACHI CHAPALA,1994,,2023,9007,"","","",5349,7523,-4298,1051
VALLE,CALI,3023548,ALMACEN FRE REPUESTOS,1986,2023,2023,4530,"","","",12828,3444,-1917,10911
VALLE,CALI,3023891,CONFE PLASTICOS,1987,,2023,2229,"","","",8682,6046,-3353,5329
VALLE,CALI,3023910,DOÑA REGALONA # 2,1987,,2023,4719,"","","",999999,4338,-1100,13065
VALLE,CALI,3023913,LA BODEGUITA # 2 JARAMILLO,1987,,2023,4719,"","","",7152,6132,-5224,1928
VALLE,CALI,3023917,INSTITUTO PABLO VI,1987,,2023,8512,8513,8523,4791,10359,5993,-4451,5908
VALLE,CALI,3023921,RAPITIENDA LAS LAJAS,1994,2024,2023,4711,"","","",7251,6537,-3680,3571
VALLE,CALI,3023923,FERROELECTRICOS UNIVERSAL,1994,2023,2023,4752,"","","",12259,5529,-2568,9691
VALLE,CALI,3023957,CALZADO EL MARCHANTE,1987,,2023,4772,"","","",13709,6288,-1332,12377
VALLE,CALI,3023984,DEPOSITO ORDONEZ,1994,,2023,4664,"","","",14877,3029,-1268,13609
VALLE,CALI,3024034,HADDAD DECORACION LTDA,1994,,2023,4751,"","","",11994,7180,-1123,10871
VALLE,CALI,3024061,ESTRUCTURAS Y MONTAJES E & M,1994,,2023,2511,"","","",14608,1317,-1388,13220
VALLE,CALI,3024066,EL BELLO HORIZONTE,1994,2024,2023,4711,"","","",13116,1145,-1324,11792
VALLE,CALI,3024227,PRODUCTOS VIDA,1987,,2023,4645,"","","",9670,3443,-2009,7661
VALLE,CALI,3024262,ZAPATA VALENCIA AIDEE,1987,,2023,4752,"","","",11193,5123,2115,13308
VALLE,CALI,3024313,TIENDA MIXTA LA 59,1994,2024,2023,4711,"","","",7570,5363,-5914,1656
